x,y,label,filename
1401,1151,0,10254_idx5_x1401_y1151_class0.png
2101,351,0,10254_idx5_x2101_y351_class0.png
1001,501,0,10254_idx5_x1001_y501_class0.png
201,1301,0,10254_idx5_x201_y1301_class0.png
951,1551,0,10254_idx5_x951_y1551_class0.png
401,1051,0,10254_idx5_x401_y1051_class0.png
1051,1051,0,10254_idx5_x1051_y1051_class0.png
951,651,0,10254_idx5_x951_y651_class0.png
1901,1201,0,10254_idx5_x1901_y1201_class0.png
751,401,0,10254_idx5_x751_y401_class0.png
1801,751,0,10254_idx5_x1801_y751_class0.png
251,1801,0,10254_idx5_x251_y1801_class0.png
2351,601,0,10254_idx5_x2351_y601_class0.png
1051,751,0,10254_idx5_x1051_y751_class0.png
301,301,0,10254_idx5_x301_y301_class0.png
151,701,0,10254_idx5_x151_y701_class0.png
1751,901,0,10254_idx5_x1751_y901_class0.png
451,251,0,10254_idx5_x451_y251_class0.png
851,351,0,10254_idx5_x851_y351_class0.png
351,451,0,10254_idx5_x351_y451_class0.png
1101,701,0,10254_idx5_x1101_y701_class0.png
851,501,0,10254_idx5_x851_y501_class0.png
1251,801,0,10254_idx5_x1251_y801_class0.png
901,551,0,10254_idx5_x901_y551_class0.png
1301,1401,0,10254_idx5_x1301_y1401_class0.png
2151,401,0,10254_idx5_x2151_y401_class0.png
1551,1151,0,10254_idx5_x1551_y1151_class0.png
851,101,0,10254_idx5_x851_y101_class0.png
401,501,0,10254_idx5_x401_y501_class0.png
101,1151,0,10254_idx5_x101_y1151_class0.png
301,451,0,10254_idx5_x301_y451_class0.png
801,801,0,10254_idx5_x801_y801_class0.png
601,1351,0,10254_idx5_x601_y1351_class0.png
1551,1201,0,10254_idx5_x1551_y1201_class0.png
2251,551,0,10254_idx5_x2251_y551_class0.png
251,1451,0,10254_idx5_x251_y1451_class0.png
851,51,0,10254_idx5_x851_y51_class0.png
701,1551,0,10254_idx5_x701_y1551_class0.png
1301,1151,0,10254_idx5_x1301_y1151_class0.png
1151,851,0,10254_idx5_x1151_y851_class0.png
901,1301,0,10254_idx5_x901_y1301_class0.png
1351,1351,0,10254_idx5_x1351_y1351_class0.png
851,1001,0,10254_idx5_x851_y1001_class0.png
351,1301,0,10254_idx5_x351_y1301_class0.png
301,1101,0,10254_idx5_x301_y1101_class0.png
1101,301,0,10254_idx5_x1101_y301_class0.png
601,351,0,10254_idx5_x601_y351_class0.png
651,1301,0,10254_idx5_x651_y1301_class0.png
701,1301,0,10254_idx5_x701_y1301_class0.png
1001,151,0,10254_idx5_x1001_y151_class0.png
1451,751,0,10254_idx5_x1451_y751_class0.png
1501,1501,0,10254_idx5_x1501_y1501_class0.png
1751,751,0,10254_idx5_x1751_y751_class0.png
601,501,0,10254_idx5_x601_y501_class0.png
1001,1801,0,10254_idx5_x1001_y1801_class0.png
801,1051,0,10254_idx5_x801_y1051_class0.png
1251,1501,0,10254_idx5_x1251_y1501_class0.png
1151,1551,0,10254_idx5_x1151_y1551_class0.png
751,551,0,10254_idx5_x751_y551_class0.png
1351,1451,0,10254_idx5_x1351_y1451_class0.png
1201,1751,0,10254_idx5_x1201_y1751_class0.png
1301,801,0,10254_idx5_x1301_y801_class0.png
301,201,0,10254_idx5_x301_y201_class0.png
1901,1401,0,10254_idx5_x1901_y1401_class0.png
401,201,0,10254_idx5_x401_y201_class0.png
1401,651,0,10254_idx5_x1401_y651_class0.png
851,451,0,10254_idx5_x851_y451_class0.png
151,1251,0,10254_idx5_x151_y1251_class0.png
1101,1601,0,10254_idx5_x1101_y1601_class0.png
501,151,0,10254_idx5_x501_y151_class0.png
1001,451,0,10254_idx5_x1001_y451_class0.png
1401,851,0,10254_idx5_x1401_y851_class0.png
1301,551,0,10254_idx5_x1301_y551_class0.png
1051,1251,0,10254_idx5_x1051_y1251_class0.png
1101,401,0,10254_idx5_x1101_y401_class0.png
1151,1451,0,10254_idx5_x1151_y1451_class0.png
551,1701,0,10254_idx5_x551_y1701_class0.png
951,601,0,10254_idx5_x951_y601_class0.png
851,1101,0,10254_idx5_x851_y1101_class0.png
2251,651,0,10254_idx5_x2251_y651_class0.png
201,1451,0,10254_idx5_x201_y1451_class0.png
501,1201,0,10254_idx5_x501_y1201_class0.png
251,1501,0,10254_idx5_x251_y1501_class0.png
2001,351,0,10254_idx5_x2001_y351_class0.png
1101,201,0,10254_idx5_x1101_y201_class0.png
1901,1051,0,10254_idx5_x1901_y1051_class0.png
1901,351,0,10254_idx5_x1901_y351_class0.png
701,1151,0,10254_idx5_x701_y1151_class0.png
751,1451,0,10254_idx5_x751_y1451_class0.png
1601,1051,0,10254_idx5_x1601_y1051_class0.png
1001,1001,0,10254_idx5_x1001_y1001_class0.png
401,1651,0,10254_idx5_x401_y1651_class0.png
751,101,0,10254_idx5_x751_y101_class0.png
401,401,0,10254_idx5_x401_y401_class0.png
701,1801,0,10254_idx5_x701_y1801_class0.png
2001,451,0,10254_idx5_x2001_y451_class0.png
551,1251,0,10254_idx5_x551_y1251_class0.png
2251,401,0,10254_idx5_x2251_y401_class0.png
451,1101,0,10254_idx5_x451_y1101_class0.png
1251,751,0,10254_idx5_x1251_y751_class0.png
451,801,0,10254_idx5_x451_y801_class0.png
601,751,0,10254_idx5_x601_y751_class0.png
601,551,0,10254_idx5_x601_y551_class0.png
1151,551,0,10254_idx5_x1151_y551_class0.png
951,1451,0,10254_idx5_x951_y1451_class0.png
1301,901,0,10254_idx5_x1301_y901_class0.png
1751,451,0,10254_idx5_x1751_y451_class0.png
551,1501,0,10254_idx5_x551_y1501_class0.png
901,51,0,10254_idx5_x901_y51_class0.png
751,1651,0,10254_idx5_x751_y1651_class0.png
2201,601,0,10254_idx5_x2201_y601_class0.png
1251,701,0,10254_idx5_x1251_y701_class0.png
301,1801,0,10254_idx5_x301_y1801_class0.png
951,801,0,10254_idx5_x951_y801_class0.png
1001,851,0,10254_idx5_x1001_y851_class0.png
601,451,0,10254_idx5_x601_y451_class0.png
1851,701,0,10254_idx5_x1851_y701_class0.png
901,1101,0,10254_idx5_x901_y1101_class0.png
751,1101,0,10254_idx5_x751_y1101_class0.png
351,501,0,10254_idx5_x351_y501_class0.png
1151,401,0,10254_idx5_x1151_y401_class0.png
751,1901,0,10254_idx5_x751_y1901_class0.png
401,901,0,10254_idx5_x401_y901_class0.png
1851,501,0,10254_idx5_x1851_y501_class0.png
1201,951,0,10254_idx5_x1201_y951_class0.png
1101,951,0,10254_idx5_x1101_y951_class0.png
251,1301,0,10254_idx5_x251_y1301_class0.png
251,951,0,10254_idx5_x251_y951_class0.png
1501,751,0,10254_idx5_x1501_y751_class0.png
501,701,0,10254_idx5_x501_y701_class0.png
1201,1601,0,10254_idx5_x1201_y1601_class0.png
251,1151,0,10254_idx5_x251_y1151_class0.png
251,1351,0,10254_idx5_x251_y1351_class0.png
951,1301,0,10254_idx5_x951_y1301_class0.png
801,601,0,10254_idx5_x801_y601_class0.png
1451,1001,0,10254_idx5_x1451_y1001_class0.png
901,1551,0,10254_idx5_x901_y1551_class0.png
751,151,0,10254_idx5_x751_y151_class0.png
951,1001,0,10254_idx5_x951_y1001_class0.png
901,1601,0,10254_idx5_x901_y1601_class0.png
1451,1151,0,10254_idx5_x1451_y1151_class0.png
751,451,0,10254_idx5_x751_y451_class0.png
1151,901,0,10254_idx5_x1151_y901_class0.png
201,501,0,10254_idx5_x201_y501_class0.png
601,651,0,10254_idx5_x601_y651_class0.png
751,651,0,10254_idx5_x751_y651_class0.png
1351,851,0,10254_idx5_x1351_y851_class0.png
1101,1351,0,10254_idx5_x1101_y1351_class0.png
551,201,0,10254_idx5_x551_y201_class0.png
701,551,0,10254_idx5_x701_y551_class0.png
1851,851,0,10254_idx5_x1851_y851_class0.png
1351,701,0,10254_idx5_x1351_y701_class0.png
2301,801,0,10254_idx5_x2301_y801_class0.png
2201,401,0,10254_idx5_x2201_y401_class0.png
851,751,0,10254_idx5_x851_y751_class0.png
1201,1701,0,10254_idx5_x1201_y1701_class0.png
2051,601,0,10254_idx5_x2051_y601_class0.png
301,1851,0,10254_idx5_x301_y1851_class0.png
1051,1351,0,10254_idx5_x1051_y1351_class0.png
2201,501,0,10254_idx5_x2201_y501_class0.png
701,501,0,10254_idx5_x701_y501_class0.png
801,1851,0,10254_idx5_x801_y1851_class0.png
2351,701,0,10254_idx5_x2351_y701_class0.png
201,1401,0,10254_idx5_x201_y1401_class0.png
1501,1201,0,10254_idx5_x1501_y1201_class0.png
2251,751,0,10254_idx5_x2251_y751_class0.png
1401,1351,0,10254_idx5_x1401_y1351_class0.png
151,601,0,10254_idx5_x151_y601_class0.png
501,1651,0,10254_idx5_x501_y1651_class0.png
1451,601,0,10254_idx5_x1451_y601_class0.png
1001,1401,0,10254_idx5_x1001_y1401_class0.png
201,1251,0,10254_idx5_x201_y1251_class0.png
751,1251,0,10254_idx5_x751_y1251_class0.png
1101,1301,0,10254_idx5_x1101_y1301_class0.png
1901,701,0,10254_idx5_x1901_y701_class0.png
301,1351,0,10254_idx5_x301_y1351_class0.png
1151,1701,0,10254_idx5_x1151_y1701_class0.png
901,201,0,10254_idx5_x901_y201_class0.png
1201,1051,0,10254_idx5_x1201_y1051_class0.png
551,801,0,10254_idx5_x551_y801_class0.png
1801,501,0,10254_idx5_x1801_y501_class0.png
1801,601,0,10254_idx5_x1801_y601_class0.png
451,1051,0,10254_idx5_x451_y1051_class0.png
1151,451,0,10254_idx5_x1151_y451_class0.png
1151,951,0,10254_idx5_x1151_y951_class0.png
1051,301,0,10254_idx5_x1051_y301_class0.png
701,601,0,10254_idx5_x701_y601_class0.png
301,551,0,10254_idx5_x301_y551_class0.png
151,801,0,10254_idx5_x151_y801_class0.png
1401,1001,0,10254_idx5_x1401_y1001_class0.png
101,751,0,10254_idx5_x101_y751_class0.png
801,201,0,10254_idx5_x801_y201_class0.png
801,1301,0,10254_idx5_x801_y1301_class0.png
401,1401,0,10254_idx5_x401_y1401_class0.png
2201,451,0,10254_idx5_x2201_y451_class0.png
1351,1151,0,10254_idx5_x1351_y1151_class0.png
351,151,0,10254_idx5_x351_y151_class0.png
401,951,0,10254_idx5_x401_y951_class0.png
1251,551,0,10254_idx5_x1251_y551_class0.png
601,901,0,10254_idx5_x601_y901_class0.png
401,1901,0,10254_idx5_x401_y1901_class0.png
2351,1051,0,10254_idx5_x2351_y1051_class0.png
1101,751,0,10254_idx5_x1101_y751_class0.png
151,1351,0,10254_idx5_x151_y1351_class0.png
651,1901,0,10254_idx5_x651_y1901_class0.png
1051,1101,0,10254_idx5_x1051_y1101_class0.png
901,451,0,10254_idx5_x901_y451_class0.png
851,1751,0,10254_idx5_x851_y1751_class0.png
1051,1801,0,10254_idx5_x1051_y1801_class0.png
801,1701,0,10254_idx5_x801_y1701_class0.png
351,1551,0,10254_idx5_x351_y1551_class0.png
1001,1051,0,10254_idx5_x1001_y1051_class0.png
1001,801,0,10254_idx5_x1001_y801_class0.png
2151,851,0,10254_idx5_x2151_y851_class0.png
851,951,0,10254_idx5_x851_y951_class0.png
1101,451,0,10254_idx5_x1101_y451_class0.png
1551,701,0,10254_idx5_x1551_y701_class0.png
651,1851,0,10254_idx5_x651_y1851_class0.png
601,151,0,10254_idx5_x601_y151_class0.png
1501,1251,0,10254_idx5_x1501_y1251_class0.png
851,601,0,10254_idx5_x851_y601_class0.png
1451,901,0,10254_idx5_x1451_y901_class0.png
451,151,0,10254_idx5_x451_y151_class0.png
1101,1101,0,10254_idx5_x1101_y1101_class0.png
901,651,0,10254_idx5_x901_y651_class0.png
1901,1351,0,10254_idx5_x1901_y1351_class0.png
2251,601,0,10254_idx5_x2251_y601_class0.png
1551,951,0,10254_idx5_x1551_y951_class0.png
1851,601,0,10254_idx5_x1851_y601_class0.png
1351,1251,0,10254_idx5_x1351_y1251_class0.png
351,951,0,10254_idx5_x351_y951_class0.png
701,901,0,10254_idx5_x701_y901_class0.png
901,801,0,10254_idx5_x901_y801_class0.png
1101,1151,0,10254_idx5_x1101_y1151_class0.png
1901,601,0,10254_idx5_x1901_y601_class0.png
1751,601,0,10254_idx5_x1751_y601_class0.png
1051,1301,0,10254_idx5_x1051_y1301_class0.png
1051,1651,0,10254_idx5_x1051_y1651_class0.png
751,501,0,10254_idx5_x751_y501_class0.png
1001,951,0,10254_idx5_x1001_y951_class0.png
1101,1451,0,10254_idx5_x1101_y1451_class0.png
1201,701,0,10254_idx5_x1201_y701_class0.png
1751,401,0,10254_idx5_x1751_y401_class0.png
401,1301,0,10254_idx5_x401_y1301_class0.png
351,251,0,10254_idx5_x351_y251_class0.png
151,651,0,10254_idx5_x151_y651_class0.png
401,1851,0,10254_idx5_x401_y1851_class0.png
651,151,0,10254_idx5_x651_y151_class0.png
1551,751,0,10254_idx5_x1551_y751_class0.png
1801,801,0,10254_idx5_x1801_y801_class0.png
1501,1151,0,10254_idx5_x1501_y1151_class0.png
1901,901,0,10254_idx5_x1901_y901_class0.png
551,401,0,10254_idx5_x551_y401_class0.png
1151,351,0,10254_idx5_x1151_y351_class0.png
1201,1651,0,10254_idx5_x1201_y1651_class0.png
2201,951,0,10254_idx5_x2201_y951_class0.png
601,851,0,10254_idx5_x601_y851_class0.png
1551,1551,0,10254_idx5_x1551_y1551_class0.png
551,1051,0,10254_idx5_x551_y1051_class0.png
151,1201,0,10254_idx5_x151_y1201_class0.png
751,201,0,10254_idx5_x751_y201_class0.png
651,1001,0,10254_idx5_x651_y1001_class0.png
1051,1401,0,10254_idx5_x1051_y1401_class0.png
2101,501,0,10254_idx5_x2101_y501_class0.png
351,1201,0,10254_idx5_x351_y1201_class0.png
1151,751,0,10254_idx5_x1151_y751_class0.png
201,1151,0,10254_idx5_x201_y1151_class0.png
1301,1551,0,10254_idx5_x1301_y1551_class0.png
451,1301,0,10254_idx5_x451_y1301_class0.png
1301,601,0,10254_idx5_x1301_y601_class0.png
1451,701,0,10254_idx5_x1451_y701_class0.png
651,1351,0,10254_idx5_x651_y1351_class0.png
2151,801,0,10254_idx5_x2151_y801_class0.png
201,701,0,10254_idx5_x201_y701_class0.png
1401,1101,0,10254_idx5_x1401_y1101_class0.png
2151,701,0,10254_idx5_x2151_y701_class0.png
101,1301,0,10254_idx5_x101_y1301_class0.png
651,351,0,10254_idx5_x651_y351_class0.png
1001,1251,0,10254_idx5_x1001_y1251_class0.png
1251,501,0,10254_idx5_x1251_y501_class0.png
501,1301,0,10254_idx5_x501_y1301_class0.png
451,201,0,10254_idx5_x451_y201_class0.png
851,1651,0,10254_idx5_x851_y1651_class0.png
1801,551,0,10254_idx5_x1801_y551_class0.png
651,301,0,10254_idx5_x651_y301_class0.png
2201,901,0,10254_idx5_x2201_y901_class0.png
551,151,0,10254_idx5_x551_y151_class0.png
801,51,0,10254_idx5_x801_y51_class0.png
1951,351,0,10254_idx5_x1951_y351_class0.png
1601,851,0,10254_idx5_x1601_y851_class0.png
1651,901,0,10254_idx5_x1651_y901_class0.png
301,951,0,10254_idx5_x301_y951_class0.png
1051,651,0,10254_idx5_x1051_y651_class0.png
1151,801,0,10254_idx5_x1151_y801_class0.png
1201,851,0,10254_idx5_x1201_y851_class0.png
1051,351,0,10254_idx5_x1051_y351_class0.png
951,1201,0,10254_idx5_x951_y1201_class0.png
1501,1051,0,10254_idx5_x1501_y1051_class0.png
951,101,0,10254_idx5_x951_y101_class0.png
401,551,0,10254_idx5_x401_y551_class0.png
2151,501,0,10254_idx5_x2151_y501_class0.png
901,1201,0,10254_idx5_x901_y1201_class0.png
1651,1751,0,10254_idx5_x1651_y1751_class0.png
951,1801,0,10254_idx5_x951_y1801_class0.png
701,1051,0,10254_idx5_x701_y1051_class0.png
1401,801,0,10254_idx5_x1401_y801_class0.png
1301,1051,0,10254_idx5_x1301_y1051_class0.png
2151,351,0,10254_idx5_x2151_y351_class0.png
2301,501,0,10254_idx5_x2301_y501_class0.png
901,701,0,10254_idx5_x901_y701_class0.png
1551,901,0,10254_idx5_x1551_y901_class0.png
651,951,0,10254_idx5_x651_y951_class0.png
2051,651,0,10254_idx5_x2051_y651_class0.png
251,551,0,10254_idx5_x251_y551_class0.png
551,751,0,10254_idx5_x551_y751_class0.png
851,1451,0,10254_idx5_x851_y1451_class0.png
2301,551,0,10254_idx5_x2301_y551_class0.png
1251,1551,0,10254_idx5_x1251_y1551_class0.png
401,1351,0,10254_idx5_x401_y1351_class0.png
1351,1101,0,10254_idx5_x1351_y1101_class0.png
101,601,0,10254_idx5_x101_y601_class0.png
1401,901,0,10254_idx5_x1401_y901_class0.png
1051,801,0,10254_idx5_x1051_y801_class0.png
1101,851,0,10254_idx5_x1101_y851_class0.png
1151,1251,0,10254_idx5_x1151_y1251_class0.png
551,1601,0,10254_idx5_x551_y1601_class0.png
1301,1201,0,10254_idx5_x1301_y1201_class0.png
1501,951,0,10254_idx5_x1501_y951_class0.png
551,351,0,10254_idx5_x551_y351_class0.png
251,1651,0,10254_idx5_x251_y1651_class0.png
851,251,0,10254_idx5_x851_y251_class0.png
201,951,0,10254_idx5_x201_y951_class0.png
1051,451,0,10254_idx5_x1051_y451_class0.png
1301,1451,0,10254_idx5_x1301_y1451_class0.png
651,651,0,10254_idx5_x651_y651_class0.png
451,101,0,10254_idx5_x451_y101_class0.png
451,1901,0,10254_idx5_x451_y1901_class0.png
751,1001,0,10254_idx5_x751_y1001_class0.png
951,201,0,10254_idx5_x951_y201_class0.png
501,1901,0,10254_idx5_x501_y1901_class0.png
701,1001,0,10254_idx5_x701_y1001_class0.png
601,1501,0,10254_idx5_x601_y1501_class0.png
351,1351,0,10254_idx5_x351_y1351_class0.png
851,151,0,10254_idx5_x851_y151_class0.png
1251,1201,0,10254_idx5_x1251_y1201_class0.png
1051,1151,0,10254_idx5_x1051_y1151_class0.png
1101,251,0,10254_idx5_x1101_y251_class0.png
1001,751,0,10254_idx5_x1001_y751_class0.png
1101,1651,0,10254_idx5_x1101_y1651_class0.png
251,1551,0,10254_idx5_x251_y1551_class0.png
1351,1051,0,10254_idx5_x1351_y1051_class0.png
1901,1301,0,10254_idx5_x1901_y1301_class0.png
1751,351,0,10254_idx5_x1751_y351_class0.png
2251,951,0,10254_idx5_x2251_y951_class0.png
1851,651,0,10254_idx5_x1851_y651_class0.png
1351,1501,0,10254_idx5_x1351_y1501_class0.png
1551,1401,0,10254_idx5_x1551_y1401_class0.png
801,451,0,10254_idx5_x801_y451_class0.png
1501,1001,0,10254_idx5_x1501_y1001_class0.png
1451,851,0,10254_idx5_x1451_y851_class0.png
801,1901,0,10254_idx5_x801_y1901_class0.png
2051,401,0,10254_idx5_x2051_y401_class0.png
701,1101,0,10254_idx5_x701_y1101_class0.png
1601,1601,0,10254_idx5_x1601_y1601_class0.png
1801,901,0,10254_idx5_x1801_y901_class0.png
601,401,0,10254_idx5_x601_y401_class0.png
901,1751,0,10254_idx5_x901_y1751_class0.png
901,101,0,10254_idx5_x901_y101_class0.png
801,701,0,10254_idx5_x801_y701_class0.png
201,1201,0,10254_idx5_x201_y1201_class0.png
2201,801,0,10254_idx5_x2201_y801_class0.png
351,1101,0,10254_idx5_x351_y1101_class0.png
851,801,0,10254_idx5_x851_y801_class0.png
951,151,0,10254_idx5_x951_y151_class0.png
1301,1601,0,10254_idx5_x1301_y1601_class0.png
301,1051,0,10254_idx5_x301_y1051_class0.png
301,601,0,10254_idx5_x301_y601_class0.png
651,201,0,10254_idx5_x651_y201_class0.png
1101,651,0,10254_idx5_x1101_y651_class0.png
201,801,0,10254_idx5_x201_y801_class0.png
1451,1101,0,10254_idx5_x1451_y1101_class0.png
201,601,0,10254_idx5_x201_y601_class0.png
351,1851,0,10254_idx5_x351_y1851_class0.png
551,1851,0,10254_idx5_x551_y1851_class0.png
451,1351,0,10254_idx5_x451_y1351_class0.png
1651,951,0,10254_idx5_x1651_y951_class0.png
451,951,0,10254_idx5_x451_y951_class0.png
201,1801,0,10254_idx5_x201_y1801_class0.png
1351,1201,0,10254_idx5_x1351_y1201_class0.png
1601,1651,0,10254_idx5_x1601_y1651_class0.png
251,401,0,10254_idx5_x251_y401_class0.png
1551,1501,0,10254_idx5_x1551_y1501_class0.png
501,101,0,10254_idx5_x501_y101_class0.png
901,1051,0,10254_idx5_x901_y1051_class0.png
751,601,0,10254_idx5_x751_y601_class0.png
551,501,0,10254_idx5_x551_y501_class0.png
951,501,0,10254_idx5_x951_y501_class0.png
1051,901,0,10254_idx5_x1051_y901_class0.png
1151,1101,0,10254_idx5_x1151_y1101_class0.png
1351,801,0,10254_idx5_x1351_y801_class0.png
851,701,0,10254_idx5_x851_y701_class0.png
301,251,0,10254_idx5_x301_y251_class0.png
351,1651,0,10254_idx5_x351_y1651_class0.png
501,501,0,10254_idx5_x501_y501_class0.png
251,1401,0,10254_idx5_x251_y1401_class0.png
751,851,0,10254_idx5_x751_y851_class0.png
1801,851,0,10254_idx5_x1801_y851_class0.png
1751,1801,0,10254_idx5_x1751_y1801_class0.png
851,551,0,10254_idx5_x851_y551_class0.png
1651,1801,0,10254_idx5_x1651_y1801_class0.png
1251,901,0,10254_idx5_x1251_y901_class0.png
1351,1001,0,10254_idx5_x1351_y1001_class0.png
451,1251,0,10254_idx5_x451_y1251_class0.png
1551,1251,0,10254_idx5_x1551_y1251_class0.png
801,1201,0,10254_idx5_x801_y1201_class0.png
1001,301,0,10254_idx5_x1001_y301_class0.png
351,1001,0,10254_idx5_x351_y1001_class0.png
2151,751,0,10254_idx5_x2151_y751_class0.png
701,851,0,10254_idx5_x701_y851_class0.png
251,501,0,10254_idx5_x251_y501_class0.png
1901,1151,0,10254_idx5_x1901_y1151_class0.png
651,551,0,10254_idx5_x651_y551_class0.png
551,1201,0,10254_idx5_x551_y1201_class0.png
901,901,0,10254_idx5_x901_y901_class0.png
701,651,0,10254_idx5_x701_y651_class0.png
151,1301,0,10254_idx5_x151_y1301_class0.png
1201,751,0,10254_idx5_x1201_y751_class0.png
251,451,0,10254_idx5_x251_y451_class0.png
451,1151,0,10254_idx5_x451_y1151_class0.png
2201,751,0,10254_idx5_x2201_y751_class0.png
501,1051,0,10254_idx5_x501_y1051_class0.png
1051,201,0,10254_idx5_x1051_y201_class0.png
801,651,0,10254_idx5_x801_y651_class0.png
151,451,0,10254_idx5_x151_y451_class0.png
951,551,0,10254_idx5_x951_y551_class0.png
2301,651,0,10254_idx5_x2301_y651_class0.png
1951,1301,0,10254_idx5_x1951_y1301_class0.png
701,1601,0,10254_idx5_x701_y1601_class0.png
251,301,0,10254_idx5_x251_y301_class0.png
1451,551,0,10254_idx5_x1451_y551_class0.png
601,951,0,10254_idx5_x601_y951_class0.png
1201,501,0,10254_idx5_x1201_y501_class0.png
201,751,0,10254_idx5_x201_y751_class0.png
801,1351,0,10254_idx5_x801_y1351_class0.png
1051,401,0,10254_idx5_x1051_y401_class0.png
1251,1651,0,10254_idx5_x1251_y1651_class0.png
1201,1551,0,10254_idx5_x1201_y1551_class0.png
1551,851,0,10254_idx5_x1551_y851_class0.png
1451,1401,0,10254_idx5_x1451_y1401_class0.png
451,1001,0,10254_idx5_x451_y1001_class0.png
401,151,0,10254_idx5_x401_y151_class0.png
551,651,0,10254_idx5_x551_y651_class0.png
1151,1501,0,10254_idx5_x1151_y1501_class0.png
701,351,0,10254_idx5_x701_y351_class0.png
501,1101,0,10254_idx5_x501_y1101_class0.png
1101,1701,0,10254_idx5_x1101_y1701_class0.png
751,1201,0,10254_idx5_x751_y1201_class0.png
1501,1301,0,10254_idx5_x1501_y1301_class0.png
851,1601,0,10254_idx5_x851_y1601_class0.png
101,851,0,10254_idx5_x101_y851_class0.png
2251,501,0,10254_idx5_x2251_y501_class0.png
2051,701,0,10254_idx5_x2051_y701_class0.png
1101,151,0,10254_idx5_x1101_y151_class0.png
1101,551,0,10254_idx5_x1101_y551_class0.png
251,901,0,10254_idx5_x251_y901_class0.png
201,651,0,10254_idx5_x201_y651_class0.png
1051,551,0,10254_idx5_x1051_y551_class0.png
1201,651,0,10254_idx5_x1201_y651_class0.png
651,1451,0,10254_idx5_x651_y1451_class0.png
1551,801,0,10254_idx5_x1551_y801_class0.png
1501,901,0,10254_idx5_x1501_y901_class0.png
601,1301,0,10254_idx5_x601_y1301_class0.png
1151,701,0,10254_idx5_x1151_y701_class0.png
751,1851,0,10254_idx5_x751_y1851_class0.png
2101,651,0,10254_idx5_x2101_y651_class0.png
1601,1151,0,10254_idx5_x1601_y1151_class0.png
1301,651,0,10254_idx5_x1301_y651_class0.png
901,1001,0,10254_idx5_x901_y1001_class0.png
501,451,0,10254_idx5_x501_y451_class0.png
351,1751,0,10254_idx5_x351_y1751_class0.png
351,201,0,10254_idx5_x351_y201_class0.png
1801,351,0,10254_idx5_x1801_y351_class0.png
1001,401,0,10254_idx5_x1001_y401_class0.png
101,951,0,10254_idx5_x101_y951_class0.png
251,601,0,10254_idx5_x251_y601_class0.png
551,1651,0,10254_idx5_x551_y1651_class0.png
2101,751,0,10254_idx5_x2101_y751_class0.png
551,451,0,10254_idx5_x551_y451_class0.png
1851,751,0,10254_idx5_x1851_y751_class0.png
1701,851,0,10254_idx5_x1701_y851_class0.png
1001,1301,0,10254_idx5_x1001_y1301_class0.png
1401,951,0,10254_idx5_x1401_y951_class0.png
401,1001,0,10254_idx5_x401_y1001_class0.png
701,951,0,10254_idx5_x701_y951_class0.png
851,1051,0,10254_idx5_x851_y1051_class0.png
351,401,0,10254_idx5_x351_y401_class0.png
1851,901,0,10254_idx5_x1851_y901_class0.png
2001,601,0,10254_idx5_x2001_y601_class0.png
801,1001,0,10254_idx5_x801_y1001_class0.png
301,1251,0,10254_idx5_x301_y1251_class0.png
501,1251,0,10254_idx5_x501_y1251_class0.png
1351,751,0,10254_idx5_x1351_y751_class0.png
701,1651,0,10254_idx5_x701_y1651_class0.png
2101,451,0,10254_idx5_x2101_y451_class0.png
1551,1351,0,10254_idx5_x1551_y1351_class0.png
1201,801,0,10254_idx5_x1201_y801_class0.png
1001,201,0,10254_idx5_x1001_y201_class0.png
1401,1451,0,10254_idx5_x1401_y1451_class0.png
1451,1251,0,10254_idx5_x1451_y1251_class0.png
1351,951,0,10254_idx5_x1351_y951_class0.png
1601,1701,0,10254_idx5_x1601_y1701_class0.png
1151,1651,0,10254_idx5_x1151_y1651_class0.png
1201,551,0,10254_idx5_x1201_y551_class0.png
1601,1251,0,10254_idx5_x1601_y1251_class0.png
1701,401,0,10254_idx5_x1701_y401_class0.png
1551,1451,0,10254_idx5_x1551_y1451_class0.png
101,1251,0,10254_idx5_x101_y1251_class0.png
1101,1001,0,10254_idx5_x1101_y1001_class0.png
801,851,0,10254_idx5_x801_y851_class0.png
601,601,0,10254_idx5_x601_y601_class0.png
851,1301,0,10254_idx5_x851_y1301_class0.png
201,1501,0,10254_idx5_x201_y1501_class0.png
51,1351,0,10254_idx5_x51_y1351_class0.png
801,501,0,10254_idx5_x801_y501_class0.png
1451,651,0,10254_idx5_x1451_y651_class0.png
2151,451,0,10254_idx5_x2151_y451_class0.png
1301,1001,0,10254_idx5_x1301_y1001_class0.png
101,551,0,10254_idx5_x101_y551_class0.png
1001,601,0,10254_idx5_x1001_y601_class0.png
1201,1501,0,10254_idx5_x1201_y1501_class0.png
1551,1301,0,10254_idx5_x1551_y1301_class0.png
451,1401,0,10254_idx5_x451_y1401_class0.png
951,1051,0,10254_idx5_x951_y1051_class0.png
951,901,0,10254_idx5_x951_y901_class0.png
201,401,0,10254_idx5_x201_y401_class0.png
1901,1001,0,10254_idx5_x1901_y1001_class0.png
551,1401,0,10254_idx5_x551_y1401_class0.png
1751,851,0,10254_idx5_x1751_y851_class0.png
1801,701,0,10254_idx5_x1801_y701_class0.png
1001,251,0,10254_idx5_x1001_y251_class0.png
1501,1401,0,10254_idx5_x1501_y1401_class0.png
